time,source,dest,direction,
1479924901,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1479925803,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1479927770,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-67,2,
1479929405,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1479932989,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f5-23,2,
1479933055,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1479934970,00-17-0d-00-00-58-eb-67,00-17-0d-00-00-58-f8-8f,2,
1479936590,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f5-23,2,
1479936657,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1479937505,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1479940259,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f5-23,2,
1479941104,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1479944703,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1479947669,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f5-23,2,
1479949370,00-17-0d-00-00-58-f5-23,00-17-0d-00-00-58-f8-8f,2,
1479951901,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f5-23,2,
1479952632,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f5-23,2,
1479956570,00-17-0d-00-00-58-eb-5b,00-17-0d-00-00-58-e9-cb,2,
1479959178,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f5-23,2,
1479960004,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1479963770,00-17-0d-00-00-58-f3-17,00-17-0d-00-00-58-f8-8f,2,
1479966409,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f5-23,2,
1479970791,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f5-23,2,
1479970858,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1479974501,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f5-23,2,
1479977079,00-17-0d-00-00-30-5d-39,00-17-0d-00-00-58-f8-78,3,
1479977080,00-17-0d-00-00-58-f4-f8,00-17-0d-00-00-58-f8-78,3,
1479977376,00-17-0d-00-00-30-5d-39,00-17-0d-00-00-58-f8-63,3,
1479978033,00-17-0d-00-00-58-f5-58,00-17-0d-00-00-58-f8-63,3,
1479978035,00-17-0d-00-00-58-e9-cb,00-17-0d-00-00-58-f8-63,3,
1479978058,00-17-0d-00-00-58-f5-23,00-17-0d-00-00-58-f8-78,3,
1479978915,00-17-0d-00-00-58-f8-63,00-17-0d-00-00-58-f3-17,2,
1479983216,00-17-0d-00-00-58-f8-63,00-17-0d-00-00-58-f3-17,2,
1479984310,00-17-0d-00-00-58-f8-63,00-17-0d-00-00-58-f3-17,2,
1479985370,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-e9-ca,2,
1479989710,00-17-0d-00-00-58-f8-63,00-17-0d-00-00-58-f3-17,2,
1479990617,00-17-0d-00-00-58-f8-63,00-17-0d-00-00-58-f3-17,2,
1479993317,00-17-0d-00-00-58-f8-63,00-17-0d-00-00-58-f3-17,2,
1479995111,00-17-0d-00-00-58-f8-63,00-17-0d-00-00-58-f3-17,2,
1479997813,00-17-0d-00-00-58-f8-63,00-17-0d-00-00-58-f3-17,2,
1480001414,00-17-0d-00-00-58-f8-63,00-17-0d-00-00-58-f3-17,2,
1480002318,00-17-0d-00-00-58-f8-63,00-17-0d-00-00-58-f3-17,2,
1480003212,00-17-0d-00-00-58-f8-63,00-17-0d-00-00-58-f3-17,2,
1480005912,00-17-0d-00-00-58-f8-63,00-17-0d-00-00-58-f3-17,2,
1480006944,00-17-0d-00-00-58-f8-78,00-17-0d-00-00-58-f8-63,2,
1480006970,00-17-0d-00-00-58-f5-3c,00-17-0d-00-00-38-03-dd,2,
1480007008,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-eb-69,3,
1480007070,00-17-0d-00-00-58-f5-23,00-17-0d-00-00-58-eb-69,3,
1480021370,00-17-0d-00-00-58-f3-17,00-17-0d-00-00-58-f5-3c,2,
1480035770,00-17-0d-00-00-58-f3-17,00-17-0d-00-00-58-f5-23,2,
1480042970,00-17-0d-00-00-58-eb-5b,00-17-0d-00-00-58-e9-cb,2,
1480050171,00-17-0d-00-00-58-eb-5b,00-17-0d-00-00-58-e9-cb,2,
1480076991,00-17-0d-00-00-58-f5-23,00-17-0d-00-00-58-eb-69,3,
1480086171,00-17-0d-00-00-58-eb-5b,00-17-0d-00-00-58-e9-cb,2,
1480093371,00-17-0d-00-00-58-f9-c4,00-17-0d-00-00-58-f3-17,2,
1480100571,00-17-0d-00-00-58-f4-f8,00-17-0d-00-00-58-f5-58,2,
1480107771,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f4-f8,2,
1480111432,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-63,3,
1480122171,00-17-0d-00-00-58-eb-5b,00-17-0d-00-00-58-f5-58,2,
1480125604,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-eb-69,3,
1480129371,00-17-0d-00-00-58-eb-5b,00-17-0d-00-00-58-f5-58,2,
1480140904,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-eb-69,3,
1480143771,00-17-0d-00-00-58-f4-f8,00-17-0d-00-00-58-f5-58,2,
1480150971,00-17-0d-00-00-58-f9-c4,00-17-0d-00-00-30-5d-39,2,
1480161834,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-f8-78,3,
1480165371,00-17-0d-00-00-58-f5-23,00-17-0d-00-00-58-eb-67,2,
1480179771,00-17-0d-00-00-58-f4-f8,00-17-0d-00-00-58-f5-58,2,
1480201372,00-17-0d-00-00-58-f5-23,00-17-0d-00-00-58-e9-ca,2,
1480208572,00-17-0d-00-00-58-eb-5b,00-17-0d-00-00-58-f4-f8,2,
1480251772,00-17-0d-00-00-58-e9-ca,00-17-0d-00-00-58-eb-67,2,
