time,source,dest,direction,
1467303336,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467304532,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467310184,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467312979,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467314984,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467319103,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467321790,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467323567,00-17-0d-00-00-60-05-69,00-17-0d-00-00-58-32-36,3,
1467328535,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1467333479,00-17-0d-00-00-58-32-36,00-17-0d-00-00-60-02-1b,2,
1467337077,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-30-60-ef,3,
1467339766,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467342045,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467354955,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467358498,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-30-60-ef,3,
1467363736,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467366833,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467375031,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467380631,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467383317,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467390098,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467391618,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1467394417,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467398017,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1467401183,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467406209,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467415207,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1467417370,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1467421140,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1467423209,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467426752,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467429673,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1467433698,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467434984,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467436498,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467441577,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467444373,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1467446014,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
